unique_id,osmid,element_type,amenity,name,wheelchair,geometry,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,cuisine,note,opening_hours,phone,website,created_by,capacity,delivery,takeaway,name:fr,description,outdoor_seating,reservation,brand,brand:wikidata,brand:wikipedia,email,name:en,internet_access,toilets:wheelchair,disused,contact:fax,contact:phone,contact:website,source,stars,tourism,wikidata,alt_name,smoking,contact:facebook,start_date,drive_in,contact:email,payment:coins,payment:mastercard,payment:notes,payment:visa,wheelchair:description,wheelchair:description:fr,name:de,designation,addr:housename,fax,level,payment:cash,check_date:opening_hours,diet:vegetarian,internet_access:fee,toilets,payment:bitcoin,payment:litecoin,opening_hours:signed,name:ko,survey:date,payment:credit_cards,payment:debit_cards,payment:maestro,payment:postfinance_card,bar,internet_access:ssid,facebook,opening_hours:url,diet:vegan,old_name,opening_hours:covid19,diet:meat,lgbt,contact:phone_1,country,name:it,contact:mobile,access:covid19,delivery:covid19,takeaway:covid19,brewery,drive_through:covid19,food,diet:organic,image,nodes,building,ele,min_age,building:levels,diet:gluten_free,diet:halal,diet:lactose_free,diet:mediterranean,id,lon,lat
node/5180942221,5180942221,node,restaurant,Le Vieux Pressoir,,POINT (6.1378728 46.1764661),,,6,1227,Route de Drize,italian,,Mo-Fr 08:00-22:00; Sa 09:00-22:00; Su 09:00-21:00,+41223432000,https://levieuxpressoir.ch/,,,,,,,,,,,,info@levieuxpressoir.ch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522,6.1378728,46.1764661
node/5221084322,5221084322,node,restaurant,Daje,,POINT (6.1428531 46.1992031),,,,,,italian_pizza,,,,,,,,,Daje,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523,6.1428531,46.1992031
node/5244188907,5244188907,node,restaurant,Coop Restaurant,yes,POINT (6.141775 46.2204684),Genève,,90,1202,Rue de Montbrillant,,,,,https://www.coop-restaurant.ch/content/restaurant/fr/menueseite.vst2114.restaurant.html,,,,,,,,,Coop Restaurant,Q432564,de:Coop (Schweiz),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,closed,,,,,,,,,,,,,,,,,,,,,,,,524,6.141775,46.2204684
node/5250234212,5250234212,node,restaurant,FMR Funky Monkey Room,,POINT (6.1357722 46.2033876),,,9,,Rue du Stand,,,Mo-Fr 09:00-02:00; Sa 05:00-02:00; Su 05:00-00:00,+41227001926,http://www.fmrbar.ch,,,,,,Hamburger restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525,6.1357722,46.2033876
node/5274054122,5274054122,node,restaurant,Le Gruyérien,,POINT (6.1375305 46.2014944),,,65,,Boulevard de Saint-Georges,,,"Mo-Sa 10:00-15:00,18:00-24:00",,http://www.le-gruyerien.ch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,526,6.1375305,46.2014944
node/5279142722,5279142722,node,restaurant,Sapore d'Italia Sarl,,POINT (6.0824249 46.2320224),,,24,1217,Avenue de Feuillasse,,,,+41227820567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,527,6.0824249,46.2320224
node/5285241522,5285241522,node,restaurant,Migros Rest.,,POINT (6.1180424 46.2132114),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528,6.1180424,46.2132114
node/5296187421,5296187421,node,restaurant,Fourneaux du Manège,,POINT (6.1019467 46.183461),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529,6.1019467,46.183461
node/5316719901,5316719901,node,restaurant,Together,,POINT (6.1434768 46.206568),Genève,,4,1201,Place De-Grenus,burger,,"Mo-Th 12:00-14:30,19:00-22:00; Fr 12:00-14:30,19:00-22:30; Sa 12:00-15:30,19:00-22:30; Su 10:30-14:30",,,,,no,yes,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530,6.1434768,46.206568
node/5322474322,5322474322,node,restaurant,Café Cult,,POINT (6.1605498 46.2017357),,,,,,french,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531,6.1605498,46.2017357
node/5415841022,5415841022,node,restaurant,Le cerfeuil,,POINT (6.1555432 46.2015593),,,,1207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532,6.1555432,46.2015593
node/5415850621,5415850621,node,restaurant,La Table du Cotton,,POINT (6.1553836 46.2017695),,,4,1207,Rue Duchosal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,533,6.1553836,46.2017695
node/5415850622,5415850622,node,restaurant,La Coupole,,POINT (6.153973 46.2023483),,,,1204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534,6.153973,46.2023483
node/5415850721,5415850721,node,restaurant,Le Patio - Rive Gauche,,POINT (6.1541712 46.2008692),,,,1204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535,6.1541712,46.2008692
node/5513764571,5513764571,node,restaurant,Mu-Food,,POINT (6.1465277 46.2150298),Genève,,59,1201,Rue de Lausanne,regional;international,,Mo 11:30-16:00; Tu-Fr 11:30-24:00; Sa 18:00-24:00,+41 22 900 06 65,https://www.mu-food.ch/,,30,,yes,,"Recettes des différents coins du globe ou des classiques helvétiques. Alimentation sans-traitement, régionale.",yes,,,,,restaurant@mu-food.ch,,,,,,,,,,,,,outside,,,,,,,,,,,,,,,0,,,only,,,,,,,,,,,,,,,,only,,,,,,,,,,,,,,,,,,,,,,,,,,536,6.1465277,46.2150298
node/5556229522,5556229522,node,restaurant,Le Comptoir Canaille,,POINT (6.1347291 46.1987849),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537,6.1347291,46.1987849
node/5556230122,5556230122,node,restaurant,Umamido,,POINT (6.1361508 46.1980032),Genève,,63,1205,Boulevard Carl-Vogt,ramen;japanese,,"Mo-Fr 11:30-14:00,18:30-22:00; Sa 12:00-14:30, 18:30-22:00; Su 12:00-21:00",+41 22 808 00 77,https://www.umamido.ch,,,,yes,,,yes,no,,,,hello@umamido.ch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538,6.1361508,46.1980032
node/5609307313,5609307313,node,restaurant,Katrépices,,POINT (6.1404131 46.2029196),Genève,,1,1204,Place de la Synagogue,brunch;regional;bar_à_vins;international,,Mo-Fr 10:00-24:00; Su 11:00-15:30,+41 22 311 44 11,http://www.katrepices.com,,,,,,"Chez Katrépices, pour un lunch, un after work au bar à vins, un évènement privé ou le brunch du dimanche, il y a du nouveau chaque jour !",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539,6.1404131,46.2029196
node/5629425523,5629425523,node,restaurant,Collonge Café,,POINT (6.2039274 46.254165),,,,,,french,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540,6.2039274,46.254165
node/5677243524,5677243524,node,restaurant,Le Grill,,POINT (6.1510341 46.2101034),,,19,1201,Quai du Mont-Blanc,international,,"Mo-Su 12:00-14:00, 19:30-23:00",+41229089220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541,6.1510341,46.2101034
node/5677301621,5677301621,node,restaurant,Le Comptoir,,POINT (6.1475538 46.2144114),,,7-9,,Rue de Richemont,,,"Mo-Sa 12:00-14:00, 18:30-23:50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542,6.1475538,46.2144114
node/5686676021,5686676021,node,restaurant,Les Cèdres du Liban,yes,POINT (6.1483344 46.2103391),,,11,1201,Rue des Pâquis,lebanese,,Mo-Su 11:00-00:00,+41 22 543 26 16,https://les-cedres-du-liban.business.site/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543,6.1483344,46.2103391
node/5688178722,5688178722,node,restaurant,Le Relais de l'Entrecôte,,POINT (6.1535261 46.2024453),,,6,1204,Rue Pierre-Fatio,steak_house,,"Mo-Su 12:00-14:30, 19:00-23:00",+41223106004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544,6.1535261,46.2024453
node/5692933842,5692933842,node,restaurant,La Certitude,,POINT (6.1376667 46.2102726),Genève,,16,1201,Rue de la Servette,french;regional;cake;dessert;buffet,,Mo-Su 07:00-24:00,+41 22 738 27 26,https://www.lacertitude.ch/,,,,,,RESTAURATION 11h45-14h00 ET 18h30-23h00.,yes,,,,,info@lacertitude.ch,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545,6.1376667,46.2102726
node/5726968622,5726968622,node,restaurant,L’Amazona,,POINT (6.1404317 46.2080967),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546,6.1404317,46.2080967
node/5727041324,5727041324,node,restaurant,Edward’s,,POINT (6.1439427 46.2037106),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547,6.1439427,46.2037106
node/5775350653,5775350653,node,restaurant,Mi-food Mi-raisin,,POINT (6.1590939 46.2030042),,,,1207,,,,,,,,,,,Mi Food Mi Raisin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548,6.1590939,46.2030042
node/5782840826,5782840826,node,restaurant,Olympico,,POINT (6.1383922 46.1909789),,,,,,greek,,"Tu-Su 09:00-15:00,17:30-24:00",,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549,6.1383922,46.1909789
node/5818037953,5818037953,node,restaurant,entrecote couronnée,no,POINT (6.1481646 46.2097465),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550,6.1481646,46.2097465
node/5837104429,5837104429,node,restaurant,Feuille de Banane,,POINT (6.143494 46.1953631),,,29,,Rue de Carouge,asian;chinese,,"Mo-Fr 11:15-14:00, 18:15-22:00; Sa 11:15-14:30, 18:15-22:00; Su 11:45-14:45, 18:00-22:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,551,6.143494,46.1953631
node/5839481585,5839481585,node,restaurant,Spikisi,,POINT (6.1432685 46.1926872),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552,6.1432685,46.1926872
node/5846380998,5846380998,node,restaurant,The Buvette,,POINT (6.1415208 46.1984423),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553,6.1415208,46.1984423
node/5855714368,5855714368,node,restaurant,L'Adresse,,POINT (6.1600717 46.2029787),,,32,1207,Rue du 31-Décembre,french,,Tu-Sa 11:00-23:30,,,,,,,,,,,,,,,L'Adresse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554,6.1600717,46.2029787
node/5855729485,5855729485,node,restaurant,Le Décanteur,,POINT (6.1600506 46.2051875),,,63,1207,Rue des Eaux-Vives,italian,,"Mo-Fr 11:00-15:00, 18:00-23:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555,6.1600506,46.2051875
node/5867880886,5867880886,node,restaurant,Auberge d'Hermance,,POINT (6.2437645 46.3020535),,,12,1248,Rue du Midi,regional,,"Th-Mo 12:00-14:00, 19:00-22:00; We 19:00-22:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,556,6.2437645,46.3020535
node/5869236372,5869236372,node,restaurant,Pub des Vergers,,POINT (6.0691012 46.2306869),,,,,,,,,,http://www.debiskitchen.ch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,557,6.0691012,46.2306869
node/5917458310,5917458310,node,restaurant,Le Casanova,,POINT (6.1479624 46.207354),,,,,,,,,,,,,,,,"Le Casanova, Café, Restaurant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,558,6.1479624,46.207354
node/6002040485,6002040485,node,restaurant,Osteria della Bottega,,POINT (6.1448027 46.2024514),,,3,1204,Grand-Rue,italian,,"Mo-Fr 12:00-14:30,19:00-22:00; Sa,Su,PH 12:30-15:00,18:30-21:30; Sa 18:30-22:30",,http://www.osteriadellabottega.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559,6.1448027,46.2024514
node/6015705837,6015705837,node,restaurant,Le Cottage,,POINT (6.225152 46.275829),,,,,,regional,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560,6.225152,46.275829
node/6015710229,6015710229,node,restaurant,Kruathai,,POINT (6.223 46.2749593),,,,,,thai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561,6.223,46.2749593
node/6016353191,6016353191,node,restaurant,Café Restaurant de la Frontière,,POINT (6.238866 46.2689692),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,562,6.238866,46.2689692
node/6017555726,6017555726,node,restaurant,Forèt de Bambus,,POINT (6.1434496 46.2084154),,,,,,,,Mo-Su 11:00-22:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,563,6.1434496,46.2084154
node/6049354383,6049354383,node,restaurant,Buffet de la gare,,POINT (6.1996084 46.3483038),,,25,,Route de Founex,,,,+41 22 776 27 70,http://www.buffet-gare-celigny.ch/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564,6.1996084,46.3483038
node/6088785486,6088785486,node,restaurant,La Coulouvrenière,,POINT (6.1384936 46.2038439),Genève,,29,1204,Rue de la Coulouvrenière,,,Mo off,+41 22 329 46 98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565,6.1384936,46.2038439
node/6110978085,6110978085,node,restaurant,Jiawei,,POINT (6.1466981 46.214719),,,56,1202,Rue de Lausanne,asian,,"Mo-Fr 11:30-14:30, 18:00-23:00; Sa-Su 11:30-23:00",+41 22 738 95 53,http://www.jiawei.ch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,566,6.1466981,46.214719
node/6198319673,6198319673,node,restaurant,Le Réservoir,,POINT (6.1381388 46.2012879),Genève,,62,1205,Boulevard de Saint-Georges,french;burger,,Mo-Su 07:00-02:00,+41 22 320 68 03,http://www.le-reservoir.ch/,,,,,,,yes,,,,,,,,,,,,,,,,,,outside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567,6.1381388,46.2012879
node/6198461085,6198461085,node,restaurant,Jeab,,POINT (6.137137 46.2014678),,,61,1205,Boulevard de Saint-Georges,thai,,"Mo 12:00-14:30; Tu-Fr 12:00-14:30,19:00-22:00; Sa 19:00-22:00",+41 22 328 26 24,https://jeab.ch/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568,6.137137,46.2014678
node/6199656088,6199656088,node,restaurant,Brasserie Da Matteo,,POINT (6.1395705 46.2033115),,,,,,italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569,6.1395705,46.2033115
node/6199656200,6199656200,node,restaurant,Au Furet,,POINT (6.120809 46.2070736),,,,,,regional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570,6.120809,46.2070736
node/6207837787,6207837787,node,restaurant,Be Kind,,POINT (6.1316775 46.2008025),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,571,6.1316775,46.2008025
node/6214089885,6214089885,node,restaurant,Belga,,POINT (6.1422281 46.1941564),,,5,1205,Rue Dancet,burger;sandwich;friture,,,+41 22 808 02 27,https://www.fritesbelga.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572,6.1422281,46.1941564
node/6224883486,6224883486,node,restaurant,Bleu Nuit / Le Frigo,,POINT (6.1392706 46.2003871),,,,,,,,,,,,,,,Le Frigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573,6.1392706,46.2003871
node/6253608564,6253608564,node,restaurant,Maliwan Thaï Cuisine / Maliwan Thai Kitchen / มะลิวัลย์ครัวไทย,,POINT (6.1299617 46.2008374),Geneva,CH,23,1205,rue des Deux-Ponts,thai,,Mo-Sa 11:30-19:00,+41 22 329 29 46,http://www.facebook.com/MaliwanThaiCuisine/,,30,,yes,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,574,6.1299617,46.2008374
node/6291636085,6291636085,node,restaurant,L'artichaut,,POINT (6.1401333 46.1900078),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575,6.1401333,46.1900078
node/6327849185,6327849185,node,restaurant,Steak Street Food,,POINT (6.1503538 46.2013863),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576,6.1503538,46.2013863
node/6327849186,6327849186,node,restaurant,Wang,,POINT (6.1572309 46.2033195),,,9,,Rue des Eaux-Vives,asian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,577,6.1572309,46.2033195
node/6327849187,6327849187,node,restaurant,Le Quai des Grottes,,POINT (6.1395644 46.2104207),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,578,6.1395644,46.2104207
node/6359243830,6359243830,node,restaurant,La Petite Brasserie,,POINT (6.1153539 46.1675523),,,,,,brasserie,,,+41 22 880 06 37,https://www.la-petite-brasserie.ch/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579,6.1153539,46.1675523
node/6359268927,6359268927,node,restaurant,Genecand - restaurant,,POINT (6.1288954 46.1866811),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580,6.1288954,46.1866811
node/6381857787,6381857787,node,restaurant,Braceria (Fratelli Scalea),,POINT (6.1204047 46.1895148),,,28,1213,Chemin de la Vendée,italian,,,+41 22 792 22 92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581,6.1204047,46.1895148
node/6384167201,6384167201,node,restaurant,Un R de famille,,POINT (6.1465287 46.1948045),,,10,,Rue Goetz-Monin,,,,+41 22 328 22 23,http://www.unrdefamille.ch/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,582,6.1465287,46.1948045
node/6385280887,6385280887,node,restaurant,Grand-Montfleury,,POINT (6.1645306 46.2919907),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,583,6.1645306,46.2919907
node/6388892685,6388892685,node,restaurant,Le Tambour Majore,,POINT (6.110186 46.1648322),,,,,,asian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584,6.110186,46.1648322
node/6389595897,6389595897,node,restaurant,Naya,,POINT (6.1323083 46.2013739),,,,,,asian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585,6.1323083,46.2013739
node/6402476086,6402476086,node,restaurant,Pachacamac,,POINT (6.1582342 46.2056377),,,28,,Quai Gustave-Ador,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,586,6.1582342,46.2056377
node/6403039185,6403039185,node,restaurant,Restaurant Break Point,,POINT (6.1075676 46.1716552),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587,6.1075676,46.1716552
node/6406505745,6406505745,node,restaurant,Café de Charmilles,,POINT (6.1276386 46.2076878),Geneva,,,,,pizza,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588,6.1276386,46.2076878
node/6434359687,6434359687,node,restaurant,la galette,,POINT (6.1127427 46.1709741),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589,6.1127427,46.1709741
node/6440358939,6440358939,node,restaurant,Da Renato,,POINT (6.1386578 46.1862161),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590,6.1386578,46.1862161
node/6450247744,6450247744,node,restaurant,Restaurant Uni Mail,,POINT (6.1402529 46.1948392),,,,,,cafetaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,591,6.1402529,46.1948392
node/6454568385,6454568385,node,restaurant,Kakinuma,,POINT (6.1576664 46.2027011),Genève,,,,Rue Henri-Blanvalet,japanese,,"Mo-Su 12:00-15:00, 19:00-23:00",+41227354711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,592,6.1576664,46.2027011
node/6455674386,6455674386,node,restaurant,Chez Martine,yes,POINT (6.2668422 46.2351194),,,27,1254,Route de Jussy,french;regional,,Mo-Fr 07:00-20:00; Sa 09:00-13:00,+41 22 759 20 00,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,593,6.2668422,46.2351194
node/6462485588,6462485588,node,restaurant,L'envers du Décor,,POINT (6.1575578 46.2010678),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594,6.1575578,46.2010678
